participant_id	ses	variable	value	local
A00055866	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055866/ses-BAS1/func/sub-A00055866_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055866/ses-BAS1/func/sub-A00055866_ses-BAS1_task-rest_acq-645_physio.json
A00055867	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/anat/sub-A00055867_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/anat/sub-A00055867_ses-TRT_T1w.json
A00055867	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/anat/sub-A00055867_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/anat/sub-A00055867_ses-TRT_T1w.nii.gz
A00055867	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055867	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_bold.json
A00055867	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055867	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-TRT/func/sub-A00055867_ses-TRT_task-rest_acq-645_physio.json
A00055867	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/anat/sub-A00055867_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/anat/sub-A00055867_ses-BAS1_T1w.json
A00055867	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/anat/sub-A00055867_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/anat/sub-A00055867_ses-BAS1_T1w.nii.gz
A00055867	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00055867	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_bold.json
A00055867	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00055867	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055867/ses-BAS1/func/sub-A00055867_ses-BAS1_task-rest_acq-645_physio.json
A00055903	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/anat/sub-A00055903_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/anat/sub-A00055903_ses-TRT_T1w.json
A00055903	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/anat/sub-A00055903_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/anat/sub-A00055903_ses-TRT_T1w.nii.gz
A00055903	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055903	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_bold.json
A00055903	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055903	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-TRT/func/sub-A00055903_ses-TRT_task-rest_acq-645_physio.json
A00055903	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/anat/sub-A00055903_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/anat/sub-A00055903_ses-BAS1_T1w.json
A00055903	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/anat/sub-A00055903_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/anat/sub-A00055903_ses-BAS1_T1w.nii.gz
A00055903	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00055903	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_bold.json
A00055903	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00055903	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055903/ses-BAS1/func/sub-A00055903_ses-BAS1_task-rest_acq-645_physio.json
A00055907	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/anat/sub-A00055907_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/anat/sub-A00055907_ses-TRT_T1w.json
A00055907	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/anat/sub-A00055907_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/anat/sub-A00055907_ses-TRT_T1w.nii.gz
A00055907	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055907	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_bold.json
A00055907	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055907	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-TRT/func/sub-A00055907_ses-TRT_task-rest_acq-645_physio.json
A00055907	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/anat/sub-A00055907_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/anat/sub-A00055907_ses-BAS1_T1w.json
A00055907	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/anat/sub-A00055907_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/anat/sub-A00055907_ses-BAS1_T1w.nii.gz
A00055907	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00055907	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_bold.json
A00055907	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00055907	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055907/ses-BAS1/func/sub-A00055907_ses-BAS1_task-rest_acq-645_physio.json
A00055908	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/anat/sub-A00055908_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/anat/sub-A00055908_ses-TRT_T1w.json
A00055908	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/anat/sub-A00055908_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/anat/sub-A00055908_ses-TRT_T1w.nii.gz
A00055908	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055908	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_bold.json
A00055908	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055908	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-TRT/func/sub-A00055908_ses-TRT_task-rest_acq-645_physio.json
A00055908	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/anat/sub-A00055908_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/anat/sub-A00055908_ses-BAS1_T1w.json
A00055908	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/anat/sub-A00055908_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/anat/sub-A00055908_ses-BAS1_T1w.nii.gz
A00055908	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00055908	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_bold.json
A00055908	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00055908	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055908/ses-BAS1/func/sub-A00055908_ses-BAS1_task-rest_acq-645_physio.json
A00055920	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/anat/sub-A00055920_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/anat/sub-A00055920_ses-TRT_T1w.json
A00055920	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/anat/sub-A00055920_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/anat/sub-A00055920_ses-TRT_T1w.nii.gz
A00055920	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055920	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_bold.json
A00055920	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055920	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-TRT/func/sub-A00055920_ses-TRT_task-rest_acq-645_physio.json
A00055920	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/anat/sub-A00055920_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/anat/sub-A00055920_ses-BAS1_T1w.json
A00055920	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/anat/sub-A00055920_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/anat/sub-A00055920_ses-BAS1_T1w.nii.gz
A00055920	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00055920	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_bold.json
A00055920	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00055920	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055920/ses-BAS1/func/sub-A00055920_ses-BAS1_task-rest_acq-645_physio.json
A00055921	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/anat/sub-A00055921_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/anat/sub-A00055921_ses-TRT_T1w.json
A00055921	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/anat/sub-A00055921_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/anat/sub-A00055921_ses-TRT_T1w.nii.gz
A00055921	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_bold.nii.gz
A00055921	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_bold.json
A00055921	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00055921	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-TRT/func/sub-A00055921_ses-TRT_task-rest_acq-645_physio.json
A00055921	FLU2	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/anat/sub-A00055921_ses-FLU2_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/anat/sub-A00055921_ses-FLU2_T1w.json
A00055921	FLU2	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/anat/sub-A00055921_ses-FLU2_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/anat/sub-A00055921_ses-FLU2_T1w.nii.gz
A00055921	FLU2	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_bold.nii.gz
A00055921	FLU2	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_bold.json
A00055921	FLU2	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_physio.tsv.gz
A00055921	FLU2	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055921/ses-FLU2/func/sub-A00055921_ses-FLU2_task-rest_acq-645_physio.json
A00055946	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055946/ses-TRT/anat/sub-A00055946_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055946/ses-TRT/anat/sub-A00055946_ses-TRT_T1w.json
A00055946	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055946/ses-TRT/anat/sub-A00055946_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055946/ses-TRT/anat/sub-A00055946_ses-TRT_T1w.nii.gz
A00055946	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00055946/ses-TRT/func/sub-A00055946_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00055946/ses-TRT/func/sub-A00055946_ses-TRT_task-rest_acq-645_bold.nii.gz
